,FFMC,DMC,DC,ISI
43,0.3364273145015562,-0.3574668274433177,0.6079259650439832,-0.4218739440301177
44,-0.09876765196376058,-0.43717361678114386,0.7576276714975895,-0.6194561746865984
45,0.6628235393505425,-0.402790295890317,0.5825049205518611,1.5100412001665842
46,0.04629733685801341,0.24424128814615523,0.5591014192734,-0.443827525214171
47,0.644690415747822,-0.7591265305770697,-0.4238456344219763,0.4343157221479661
48,-0.6246282364426822,-1.359271767944232,-1.9499153212347484,-1.0804813795517205
49,-0.5520957420317978,-0.9169772310304118,-1.7921434419265003,-0.8828991488952396
50,0.4089598089124432,0.40834350148873866,0.6393996391770862,0.03915126083500421
51,-0.08063452836103754,-0.17617295365532068,0.33596113984255327,-0.5975025935025451
52,0.2638948200906693,0.005120920132676464,0.4283646190282023,0.12696558557121804
53,0.2638948200906693,0.005120920132676464,0.4283646190282023,0.12696558557121804
54,0.1913623256797848,0.053570145024296266,0.4574172413049126,-0.5975025935025451
55,0.4089598089124432,0.40834350148873866,0.6393996391770862,0.03915126083500421
56,-0.06250140475831709,-0.47155693767197093,0.7354346961473244,-0.5975025935025451
57,0.35456043810427673,-1.0060612897021002,0.5804873773382007,-0.0486630639012092
58,-1.2048881917297705,-1.5874519884015388,-2.0737924745535006,-1.519553003232789
59,-0.7334269780590127,-1.5264997377314362,-2.0374766967076123,-0.8170384053430794
60,-0.243832640785532,-0.9310431350312048,-1.798599580210214,0.12696558557121804
61,-0.243832640785532,-0.9310431350312048,-1.798599580210214,0.12696558557121804
62,0.42709293251516367,-0.5559523616767282,-0.32821408609447034,-0.290152456925797
63,-0.08063452836103754,-0.17617295365532068,0.33596113984255327,-0.5975025935025451
64,0.08256358406345432,-0.11990933765214906,0.3666277966901919,-0.7072704994228123
65,0.1913623256797848,0.053570145024296266,0.4574172413049126,-0.5975025935025451
66,0.31829419089883576,0.10983376102746789,0.48445232036796293,0.6977586963566071
67,0.31829419089883576,0.10983376102746789,0.48445232036796293,0.6977586963566071
68,0.31829419089883576,0.10983376102746789,0.48445232036796293,0.6977586963566071
69,0.1913623256797848,-1.2123612150470622,-1.8982662149650404,-0.004755901533102504
70,0.10069670766617736,-0.9779294817005144,-1.8163539604904257,0.7636194399087676
71,0.6628235393505425,-0.402790295890317,0.5825049205518611,1.5100412001665842
72,0.1913623256797848,-1.2123612150470622,-1.8982662149650404,-0.004755901533102504
73,-0.3344982587991394,0.5693199583867017,0.26857519650629375,-0.004755901533102504
74,0.48149230332332765,0.4739843868257719,0.6696627873819931,1.0709695764855156
75,-1.1686219445243269,-1.626523943959297,-2.1036521141156754,-0.290152456925797
76,-0.7334269780590127,-1.5264997377314362,-2.0374766967076123,-0.8170384053430794
77,-0.5520957420317978,-0.9169772310304118,-1.7921434419265003,-0.8828991488952396
78,-0.09876765196376058,-0.04489118298125379,-0.07319662388778846,0.7636194399087676
79,0.06443046046073386,0.16140874236370836,0.055119124501017094,-0.443827525214171
80,0.13696295487162086,0.49273892549349596,0.21571556430838956,0.3465013974117523
81,-0.08063452836103754,-0.17617295365532068,0.33596113984255327,-0.5975025935025451
82,0.75348915736415,-0.04020254831432288,0.4001190140369558,1.7515305931911718
83,0.2638948200906693,0.005120920132676464,0.4283646190282023,0.12696558557121804
84,0.1913623256797848,0.053570145024296266,0.4574172413049126,-0.5975025935025451
85,0.4089598089124432,0.40834350148873866,0.6393996391770862,0.03915126083500421
86,0.4089598089124432,0.40834350148873866,0.6393996391770862,0.03915126083500421
87,0.4089598089124432,0.40834350148873866,0.6393996391770862,0.03915126083500421
88,0.5177585505287712,0.6005775228329081,0.7289785578636108,-0.2023381321895834
89,0.1913623256797848,-1.1732892594893043,-1.8849504297548814,-0.26819887574174367
90,-0.08063452836103754,-0.2183706656576991,0.30771553485130687,-0.026709482717155855
91,0.1913623256797848,-1.1732892594893043,-1.8849504297548814,-0.26819887574174367
92,0.30016106729611275,-0.39966453944569635,-0.24186323654980274,1.246598225957943
93,0.13696295487162086,0.49273892549349596,0.21571556430838956,0.3465013974117523
94,0.08256358406345432,-0.11990933765214906,0.3666277966901919,-0.7072704994228123
95,-0.171300146374645,-0.3262092629971113,0.6313294663224444,-0.9268063112633464
96,-1.223021315332491,-1.607769405291573,-2.08912580297732,-1.4097850973125219
97,-3.924856732137994,-1.6952905857409506,-2.1484415734589377,-1.8269031398095372
98,0.13696295487162086,0.49273892549349596,0.21571556430838956,0.3465013974117523
99,0.13696295487162086,0.49273892549349596,0.21571556430838956,0.3465013974117523
100,0.13696295487162086,0.49273892549349596,0.21571556430838956,0.3465013974117523
101,-0.3344982587991394,0.5693199583867017,0.26857519650629375,-0.004755901533102504
102,0.75348915736415,-0.04020254831432288,0.4001190140369558,1.7515305931911718
103,0.3364273145015562,0.15984586414139793,0.5102768735028168,-0.09257022626931631
104,-1.5494175401814798,-1.6749731688509166,-2.1734591093083275,-1.3439243537603616
105,-0.8603588432780611,-1.4280384097258862,-1.979774960796923,-1.365877934944415
106,0.13696295487162086,-1.2529960488271306,-1.9111784915324674,-0.33405961929390393
107,-0.08063452836103754,-0.17617295365532068,0.33596113984255327,-0.5975025935025451
108,0.3364273145015562,-0.3574668274433177,0.6079259650439832,-0.4218739440301177
109,-0.3707645060045829,-0.2980774549955256,0.6535224416727095,-0.4218739440301177
110,-0.8603588432780611,-1.4280384097258862,-1.979774960796923,-1.365877934944415
111,0.1913623256797848,-1.2123612150470622,-1.8982662149650404,-0.004755901533102504
112,-0.171300146374645,-0.3262092629971113,0.6313294663224444,-0.9268063112633464
113,0.20949544928250527,-0.505940258562798,0.7116276862261306,0.03915126083500421
114,-0.46143012401819034,-1.3311399599426463,-1.9382135705955175,-1.1463421231038808
115,-0.46143012401819034,-1.3311399599426463,-1.9382135705955175,-1.1463421231038808
116,0.1913623256797848,-1.1732892594893043,-1.8849504297548814,-0.26819887574174367
117,0.1913623256797848,-1.1732892594893043,-1.8849504297548814,-0.26819887574174367
118,-0.09876765196376058,-1.1123370088192017,-1.8615469284764201,-0.6194561746865984
119,0.42709293251516367,-0.5559523616767282,-0.32821408609447034,-0.290152456925797
120,0.15509607847434131,0.5396252721628055,0.2431541520141721,0.36845497859580567
121,0.15509607847434131,0.5396252721628055,0.2431541520141721,0.36845497859580567
122,0.31829419089883576,0.2067322108107075,0.5356979179949388,-0.11452380745336965
123,-1.1323556973188835,-0.5856470479006242,0.5001891574345144,-1.2780636102082013
124,0.6628235393505425,-0.402790295890317,0.5825049205518611,1.5100412001665842
125,0.35456043810427673,-1.0060612897021002,0.5804873773382007,-0.0486630639012092
126,-0.5520957420317978,-0.9169772310304118,-1.7921434419265003,-0.8828991488952396
127,0.5177585505287712,0.6005775228329081,0.7289785578636108,-0.2023381321895834
128,0.13696295487162086,-1.1404688168207875,0.5078558216464241,-0.8389919865271327
129,0.35456043810427673,-1.0060612897021002,0.5804873773382007,-0.0486630639012092
130,-4.069921720959766,-1.39678084527968,-1.8591258766200276,-1.8049495586254833
131,-0.6246282364426822,-1.359271767944232,-1.9499153212347484,-1.0804813795517205
132,-0.243832640785532,-0.9310431350312048,-1.798599580210214,0.12696558557121804
133,0.5540247977342146,-0.4684311812273502,0.5538558069178829,1.9491128238476523
134,-0.46143012401819034,-1.3311399599426463,-1.9382135705955175,-1.1463421231038808
135,0.5177585505287712,0.4458525788241864,0.1866629420316792,2.4759987722649353
136,0.31829419089883576,0.2067322108107075,0.5356979179949388,-0.11452380745336965
137,0.04629733685801341,0.24424128814615523,0.5591014192734,-0.443827525214171
138,-0.8784919668807841,-0.9779294817005144,-0.9463893267600356,-1.1243885419198274
139,0.06443046046073386,0.2911276348154647,0.5837154464800577,-0.443827525214171
140,0.04629733685801341,0.24424128814615523,0.5591014192734,-0.443827525214171
141,0.880421022583201,-0.17148431898838953,-0.13977554993858363,0.9172945081971413
142,-0.09876765196376058,-0.04489118298125379,-0.07319662388778846,0.7636194399087676
143,-0.11690077556648104,-0.9310431350312048,-1.015389304667223,-0.07061664508526296
144,0.880421022583201,-0.17148431898838953,-0.13977554993858363,0.9172945081971413
145,0.826021651775037,0.32551095570629157,0.12452261105093665,0.30259423504364563
146,-0.09876765196376058,-1.1123370088192017,-1.8615469284764201,-0.6194561746865984
147,-1.1323556973188835,-0.5856470479006242,0.5001891574345144,-1.2780636102082013
148,0.75348915736415,-0.04020254831432288,0.4001190140369558,1.7515305931911718
149,0.5540247977342146,-0.4684311812273502,0.5538558069178829,1.9491128238476523
150,0.3364273145015562,-0.8513363456933786,-0.462582464124257,-0.4218739440301177
151,-0.09876765196376058,-0.6606652025715196,-0.7777227140980211,-0.39992036284606414
152,-0.09876765196376058,-0.932606013253515,-0.49970525925560944,-0.6194561746865984
153,0.6628235393505425,-0.402790295890317,0.5825049205518611,1.5100412001665842
154,0.49962542692605066,0.5396252721628055,0.6999259355869,-0.2023381321895834
155,0.75348915736415,-0.04020254831432288,0.4001190140369558,1.7515305931911718
156,0.49962542692605066,0.5396252721628055,0.6999259355869,-0.2023381321895834
157,0.2638948200906693,0.005120920132676464,0.4283646190282023,0.12696558557121804
158,0.2638948200906693,0.005120920132676464,0.4283646190282023,0.12696558557121804
159,0.31829419089883576,0.10983376102746789,0.48445232036796293,0.6977586963566071
160,-0.09876765196376058,-1.1123370088192017,-1.8615469284764201,-0.6194561746865984
161,0.826021651775037,0.32551095570629157,0.12452261105093665,0.30259423504364563
162,-0.00810203395015312,-0.9497976736989285,-1.8058627357793915,-0.26819887574174367
163,0.3364273145015562,0.15984586414139793,0.5102768735028168,-0.09257022626931631
164,-0.171300146374645,-0.3262092629971113,0.6313294663224444,-0.9268063112633464
165,-1.041690079305276,-1.4483558266159204,-1.9890556595797613,-1.3219707725763081
166,0.2638948200906693,0.005120920132676464,0.4283646190282023,0.12696558557121804
167,0.9710866405968084,0.253618557480017,0.0910313937041732,1.6417626872709046
168,0.10069670766617736,-0.9779294817005144,-1.8163539604904257,0.7636194399087676
169,0.826021651775037,0.32551095570629157,0.12452261105093665,0.30259423504364563
170,0.4089598089124432,0.350517007263257,0.6119610514713041,0.03915126083500421
171,-0.9147582140862276,-0.3199577501078699,0.2488032730124213,-0.5316418499503849
172,0.13696295487162086,0.49273892549349596,0.21571556430838956,0.3465013974117523
173,0.04629733685801341,0.24424128814615523,0.5591014192734,-0.443827525214171
174,-0.08063452836103754,-0.2183706656576991,0.30771553485130687,-0.026709482717155855
175,-0.08063452836103754,-0.2183706656576991,0.30771553485130687,-0.026709482717155855
176,-1.6582162817978077,-1.5905777448461595,-1.988248642294297,-1.3878315161284684
177,-0.08063452836103754,-0.17617295365532068,0.33596113984255327,-0.5975025935025451
178,-0.09876765196376058,-0.43717361678114386,0.7576276714975895,-0.6194561746865984
179,-0.3344982587991394,0.5693199583867017,0.26857519650629375,-0.004755901533102504
180,0.31829419089883576,0.2067322108107075,0.5356979179949388,-0.11452380745336965
181,-1.041690079305276,-1.2201756061586138,0.46911899194414364,-1.3219707725763081
182,-0.6971607308535692,-1.4889906603959888,-2.0160907386428115,-1.1243885419198274
183,0.1913623256797848,-0.9748037252558938,0.5978382489756809,0.4562693033320194
184,0.5902910449396581,0.3880260845987043,0.15639979382677233,1.3344125506941567
185,0.06443046046073386,0.2911276348154647,0.5837154464800577,-0.443827525214171
186,-0.243832640785532,-0.9310431350312048,-1.798599580210214,0.12696558557121804
187,0.04629733685801341,0.24424128814615523,0.5591014192734,-0.443827525214171
188,0.028164213255290373,-1.0779536879283746,-1.8502486864799217,-0.2462452945576901
189,0.010031089652569916,-1.045133245259858,-1.8381434271979589,-0.7731312429749725
190,0.10069670766617736,-0.9779294817005144,-1.8163539604904257,0.7636194399087676
191,0.826021651775037,0.32551095570629157,0.12452261105093665,0.30259423504364563
192,0.75348915736415,-0.04020254831432288,0.4001190140369558,1.7515305931911718
193,0.4089598089124432,0.350517007263257,0.6119610514713041,0.03915126083500421
194,0.75348915736415,-0.04020254831432288,0.4001190140369558,1.7515305931911718
195,0.5902910449396581,0.3880260845987043,0.15639979382677233,1.3344125506941567
196,-1.6582162817978077,-1.5905777448461595,-1.988248642294297,-1.3878315161284684
197,0.4089598089124432,0.40834350148873866,0.6393996391770862,0.03915126083500421
198,0.06443046046073386,0.2911276348154647,0.5837154464800577,-0.443827525214171
199,-4.922178530287676,-0.6262818816806927,0.4735575870141963,-1.8049495586254833
200,0.06443046046073386,0.2911276348154647,0.5837154464800577,-0.443827525214171
201,-0.09876765196376058,-1.1451574514877185,-1.8732486791156508,-0.39992036284606414
202,-1.223021315332491,-1.5968292577354006,-2.0814591387654104,-1.519553003232789
203,0.13696295487162086,-1.1404688168207875,0.5078558216464241,-0.8389919865271327
204,-0.00810203395015312,-0.9497976736989285,-1.8058627357793915,-0.26819887574174367
205,0.4089598089124432,0.40834350148873866,0.6393996391770862,0.03915126083500421
206,0.5177585505287712,0.4458525788241864,0.1866629420316792,2.4759987722649353
207,0.06443046046073386,0.2911276348154647,0.5837154464800577,-0.443827525214171
208,0.31829419089883576,0.10983376102746789,0.48445232036796293,0.6977586963566071
209,0.5540247977342146,-0.4684311812273502,0.5538558069178829,1.9491128238476523
210,-0.00810203395015312,-1.0498218799267889,0.5607154538443283,-0.5096882687663313
211,0.5177585505287712,0.4458525788241864,0.1866629420316792,2.4759987722649353
212,0.6628235393505425,-0.402790295890317,0.5825049205518611,1.5100412001665842
213,-0.5520957420317978,-0.9169772310304118,-1.7921434419265003,-0.8828991488952396
214,0.1913623256797848,-1.1732892594893043,-1.8849504297548814,-0.26819887574174367
215,0.1913623256797848,-1.1732892594893043,-1.8849504297548814,-0.26819887574174367
216,0.31829419089883576,0.2067322108107075,0.5356979179949388,-0.11452380745336965
217,-0.3707645060045829,-0.2980774549955256,0.6535224416727095,-0.4218739440301177
218,0.4089598089124432,0.350517007263257,0.6119610514713041,0.03915126083500421
219,-0.09876765196376058,-1.1123370088192017,-1.8615469284764201,-0.6194561746865984
220,-0.08063452836103754,-0.17617295365532068,0.33596113984255327,-0.5975025935025451
221,0.48149230332332765,0.4739843868257719,0.6696627873819931,1.0709695764855156
222,-0.5520957420317978,-0.9169772310304118,-1.7921434419265003,-0.8828991488952396
223,-0.42516387681274687,0.6162063050560113,-0.9605121292556588,-0.48773468758227795
224,-0.09876765196376058,-0.43717361678114386,0.7576276714975895,-0.6194561746865984
225,0.5177585505287712,0.6005775228329081,0.7289785578636108,-0.2023381321895834
226,0.1913623256797848,-0.9748037252558938,0.5978382489756809,0.4562693033320194
227,0.2820279436933923,-0.4543652772265575,-0.2709158588265133,0.631897952804447
228,0.5177585505287712,0.6005775228329081,0.7289785578636108,-0.2023381321895834
229,0.2820279436933923,-0.4543652772265575,-0.2709158588265133,0.631897952804447
230,0.4089598089124432,0.350517007263257,0.6119610514713041,0.03915126083500421
231,0.5177585505287712,0.6005775228329081,0.7289785578636108,-0.2023381321895834
232,0.06443046046073386,0.2911276348154647,0.5837154464800577,-0.443827525214171
233,-1.1323556973188835,-0.5856470479006242,0.5001891574345144,-1.2780636102082013
234,0.3364273145015562,0.15984586414139793,0.5102768735028168,-0.09257022626931631
235,0.13696295487162086,0.49273892549349596,0.21571556430838956,0.3465013974117523
236,0.3364273145015562,0.15984586414139793,0.5102768735028168,-0.09257022626931631
237,0.06443046046073386,0.2911276348154647,0.5837154464800577,-0.443827525214171
238,0.3364273145015562,0.15984586414139793,0.5102768735028168,-0.09257022626931631
239,-1.5856837873869207,-1.685913316407089,-2.1791082303065767,-1.2122028666560412
240,-0.4795632476209108,-1.4639846088390236,-2.035459153493952,-1.1463421231038808
241,-1.3862194277569853,-1.3686490372780942,-1.8667925408319372,-1.4756458408646822
242,0.644690415747822,0.1786004028091218,0.169312070394199,0.8514337646449813
243,0.20949544928250527,1.0038001041889701,0.6163996465413573,1.0490159953014624
244,0.20949544928250527,1.0038001041889701,0.6163996465413573,1.0490159953014624
245,0.20949544928250527,1.0038001041889701,0.6163996465413573,1.0490159953014624
246,0.20949544928250527,1.0038001041889701,0.6163996465413573,1.0490159953014624
247,0.2820279436933923,-0.3012032114401463,-0.17891588828359628,0.12696558557121804
248,0.4452260561178842,0.7256077806177336,0.47920670801244597,0.9831552517493017
249,0.4452260561178842,0.7256077806177336,0.47920670801244597,0.9831552517493017
250,0.4452260561178842,0.7256077806177336,0.47920670801244597,0.9831552517493017
251,0.4452260561178842,0.7256077806177336,0.47920670801244597,0.9831552517493017
252,0.4452260561178842,0.7256077806177336,0.47920670801244597,0.9831552517493017
253,0.2276285728852283,-0.026136644313529918,0.0708559615675686,-0.22429171337363676
254,0.17322920207706177,0.4255351619341521,0.29762781878300454,-0.5975025935025451
255,-0.5702288656345182,-0.5293834318974527,0.5925926366201635,-0.8828991488952396
256,0.644690415747822,0.0988936134712956,0.13380330983377506,0.4343157221479661
257,0.644690415747822,0.0988936134712956,0.13380330983377506,0.4343157221479661
258,0.20949544928250527,0.9381592188519369,0.5825049205518611,1.0270624141174085
259,0.20949544928250527,0.9381592188519369,0.5825049205518611,1.0270624141174085
260,0.5358916741314916,-0.20274188343459593,-0.02396856947447304,1.1807374824057828
261,0.17322920207706177,0.02387545880040034,0.1011191097724755,-0.026709482717155855
262,0.17322920207706177,0.02387545880040034,0.1011191097724755,-0.026709482717155855
263,0.08256358406345432,0.47242150860346166,0.3274874583451793,-0.4218739440301177
264,0.6628235393505425,0.8865842375156961,0.5506277377760259,0.8733873458290347
265,0.5540247977342146,-0.13553811987525224,0.00952264787229042,1.2246446447738895
266,0.6628235393505425,0.32551095570629157,0.238715556944119,3.002884720682217
267,0.2638948200906693,0.6521525041691484,0.4449084733802181,1.1587839012217294
268,0.2638948200906693,0.6521525041691484,0.4449084733802181,1.1587839012217294
269,0.2638948200906693,0.6521525041691484,0.4449084733802181,1.1587839012217294
270,0.2638948200906693,0.6521525041691484,0.4449084733802181,1.1587839012217294
271,0.2638948200906693,0.6521525041691484,0.4449084733802181,1.1587839012217294
272,0.2638948200906693,0.6521525041691484,0.4449084733802181,1.1587839012217294
273,-1.1323556973188835,-1.3076967866079916,-0.7845823610244667,-0.48773468758227795
274,-1.2048881917297705,-1.2983195172741298,-0.7801437659544135,-0.8170384053430794
275,-1.0960894501134426,-1.3201998123864742,-0.790634990665448,-1.5415065844168425
276,-0.9510244612916685,-1.3358285946095774,-0.7999156894482862,-1.4097850973125219
277,-0.9510244612916685,-1.3358285946095774,-0.7999156894482862,-1.4097850973125219
278,-0.9510244612916685,-1.3358285946095774,-0.7999156894482862,-1.4097850973125219
279,-0.9510244612916685,-1.3358285946095774,-0.7999156894482862,-1.4097850973125219
280,-1.0779563265107195,-1.3155111777195432,-0.7882139388090553,-1.0804813795517205
281,-0.9510244612916685,-1.3358285946095774,-0.7999156894482862,-1.4097850973125219
282,-1.041690079305276,-1.3030081519410608,-0.7845823610244667,-1.2341564478400944
283,-0.6790276072508462,-1.6296497004039174,-2.1355292968915105,-1.2780636102082013
284,-0.987290708497112,-1.6562186301831927,-2.1472310475307417,-0.5975025935025451
285,0.5902910449396581,0.9194046801842128,-0.5493368223116569,0.7197122775406608
286,0.10069670766617736,1.1288303619737956,-0.4448280838440451,0.7636194399087676
287,0.17322920207706177,-0.10428055542904587,-0.2947228687477069,-0.004755901533102504
288,0.17322920207706177,-0.10428055542904587,-0.2947228687477069,-0.004755901533102504
289,0.17322920207706177,-0.10428055542904587,-0.2947228687477069,-0.004755901533102504
290,0.17322920207706177,-0.10428055542904587,-0.2947228687477069,-0.004755901533102504
291,0.17322920207706177,-0.10428055542904587,-0.2947228687477069,-0.004755901533102504
292,0.17322920207706177,-0.16679568432145864,-0.32942461202266665,-0.5975025935025451
293,0.4452260561178842,1.0866326499714172,-0.47267018019255935,0.4343157221479661
294,0.30016106729611275,-0.3449638016648352,-0.43191580727661816,-0.11452380745336965
295,0.4452260561178842,1.0866326499714172,-0.47267018019255935,0.4343157221479661
296,-0.04436828115559404,-0.3340236541086629,-1.0375822800174883,-0.5755490123184915
297,-0.04436828115559404,-0.3340236541086629,-1.0375822800174883,-0.5755490123184915
298,0.10069670766617736,0.5771343494982533,-0.6889508126969609,0.8075266022768742
299,-6.753624014162547,-0.6231561252360719,-1.2675822063747806,-1.892763883361697
300,-0.04436828115559404,-0.27463428166087084,-1.0081261490980455,-0.33405961929390393
301,-0.04436828115559404,-0.27463428166087084,-1.0081261490980455,-0.33405961929390393
302,0.08256358406345432,-0.26213125588238834,-1.2744418533012263,-0.4218739440301177
303,0.08256358406345432,-0.26213125588238834,-1.2744418533012263,-0.4218739440301177
304,-1.005423832099835,-1.2951937608295092,-1.751792577653291,-1.2122028666560412
305,-0.18943326997736804,-0.4184190781134202,0.6712768219529214,-0.7292240806068656
306,-0.18943326997736804,-0.4184190781134202,0.6712768219529214,-0.7292240806068656
307,-0.18943326997736804,-0.4184190781134202,0.6712768219529214,-0.7292240806068656
308,0.31829419089883576,-0.07927450387208085,0.848013607469578,0.19282632912337846
309,0.31829419089883576,-0.07927450387208085,0.848013607469578,0.19282632912337846
310,0.31829419089883576,-0.07927450387208085,0.848013607469578,0.19282632912337846
311,0.31829419089883576,-0.07927450387208085,0.848013607469578,0.19282632912337846
312,-7.297617722244191,-1.010749924369031,0.6402066564625506,-1.892763883361697
313,0.35456043810427673,0.0707618054697099,0.9246802495886755,-0.0486630639012092
314,0.35456043810427673,0.0707618054697099,0.9246802495886755,-0.0486630639012092
315,0.10069670766617736,0.37239730237560115,1.0876977412524407,-0.39992036284606414
316,0.31829419089883576,-0.2293108132138714,0.7725574912786766,-0.09257022626931631
317,0.31829419089883576,-0.2293108132138714,0.7725574912786766,-0.09257022626931631
318,0.3908266853097202,0.12702542147288132,0.9505048027235292,-0.33405961929390393
319,0.3908266853097202,0.12702542147288132,0.9505048027235292,-0.33405961929390393
320,0.3908266853097202,0.12702542147288132,0.9505048027235292,-0.33405961929390393
321,0.3908266853097202,0.12702542147288132,0.9505048027235292,-0.33405961929390393
322,0.3908266853097202,0.12702542147288132,0.9505048027235292,-0.33405961929390393
323,0.010031089652569916,0.40678062326642844,1.1090836993172415,-0.48773468758227795
324,-0.46143012401819034,-0.8997855705849984,0.7221189109371651,-0.7950848241590258
325,0.2820279436933923,-0.13397524165294203,0.8213820370492598,-0.13647738863742298
326,0.2820279436933923,-0.13397524165294203,0.8213820370492598,-0.13647738863742298
327,0.2820279436933923,-0.13397524165294203,0.8213820370492598,-0.13647738863742298
328,0.2820279436933923,-0.13397524165294203,0.8213820370492598,-0.13647738863742298
329,0.2820279436933923,-0.13397524165294203,0.8213820370492598,-0.13647738863742298
330,0.2820279436933923,-0.13397524165294203,0.8213820370492598,-0.13647738863742298
331,0.10069670766617736,0.21142084547763862,0.9981188225659159,-0.11452380745336965
332,0.10069670766617736,0.21142084547763862,0.9981188225659159,-0.11452380745336965
333,0.2638948200906693,-0.36215546211024857,0.6987154096587039,0.10501200438716463
334,0.17322920207706177,-0.038639670092012426,0.8718206173907713,-0.6194561746865984
335,0.17322920207706177,-0.038639670092012426,0.8718206173907713,-0.6194561746865984
336,0.17322920207706177,-0.038639670092012426,0.8718206173907713,-0.6194561746865984
337,0.17322920207706177,-0.038639670092012426,0.8718206173907713,-0.6194561746865984
338,0.17322920207706177,-0.038639670092012426,0.8718206173907713,-0.6194561746865984
339,0.17322920207706177,-0.038639670092012426,0.8718206173907713,-0.6194561746865984
340,0.17322920207706177,-0.038639670092012426,0.8718206173907713,-0.6194561746865984
341,0.2276285728852283,0.01293531124422806,0.8972416618828929,-0.5535954311344382
342,0.15509607847434131,0.30050490414932657,1.0457328424083032,-0.33405961929390393
343,0.15509607847434131,0.30050490414932657,1.0457328424083032,-0.33405961929390393
344,0.15509607847434131,0.30050490414932657,1.0457328424083032,-0.33405961929390393
345,0.15509607847434131,0.30050490414932657,1.0457328424083032,-0.33405961929390393
346,0.15509607847434131,0.30050490414932657,1.0457328424083032,-0.33405961929390393
347,0.2638948200906693,-0.1855502229891825,0.7963645011998699,0.12696558557121804
348,0.2638948200906693,-0.1855502229891825,0.7963645011998699,0.12696558557121804
349,0.2638948200906693,-0.1855502229891825,0.7963645011998699,0.12696558557121804
350,0.2638948200906693,-0.1855502229891825,0.7963645011998699,0.12696558557121804
351,0.2638948200906693,-0.1855502229891825,0.7963645011998699,0.12696558557121804
352,0.2638948200906693,-0.1855502229891825,0.7963645011998699,0.12696558557121804
